,model,ds_type,noise_levels,n_samples,k_folds,k,TRE,TESTE,E_DIFF
5194,knn,moons,0.4,50,9,21,0.7777777777777778,0.8,-0.022222222222222254
5195,knn,moons,0.4,50,9,31,0.6444444444444445,0.6,0.04444444444444451
5196,knn,moons,0.4,50,9,41,0.6444444444444445,0.6,0.04444444444444451
5197,knn,moons,0.4,50,9,51,0.8222222222222222,0.8,0.022222222222222143
5198,knn,moons,0.4,50,9,53,0.8222222222222222,0.8,0.022222222222222143
5199,knn,moons,0.4,50,9,55,0.8222222222222222,0.8,0.022222222222222143
5200,knn,moons,0.4,100,0,1,1.0,0.7,0.30000000000000004
5201,knn,moons,0.4,100,0,3,0.9111111111111111,0.8,0.11111111111111105
5202,knn,moons,0.4,100,0,5,0.8888888888888888,0.8,0.0888888888888888
5203,knn,moons,0.4,100,0,11,0.9,0.8,0.09999999999999998
5204,knn,moons,0.4,100,0,21,0.8111111111111111,0.8,0.011111111111111072
5205,knn,moons,0.4,100,0,31,0.8,0.7,0.10000000000000009
5206,knn,moons,0.4,100,0,41,0.7888888888888889,0.7,0.0888888888888889
5207,knn,moons,0.4,100,0,51,0.7888888888888889,0.7,0.0888888888888889
5208,knn,moons,0.4,100,0,53,0.7888888888888889,0.7,0.0888888888888889
5209,knn,moons,0.4,100,0,55,0.8,0.7,0.10000000000000009
5210,knn,moons,0.4,100,1,1,1.0,0.7,0.30000000000000004
5211,knn,moons,0.4,100,1,3,0.9,1.0,-0.09999999999999998
5212,knn,moons,0.4,100,1,5,0.9,0.9,0.0
5213,knn,moons,0.4,100,1,11,0.8777777777777778,0.8,0.07777777777777772
5214,knn,moons,0.4,100,1,21,0.8222222222222222,0.9,-0.07777777777777783
5215,knn,moons,0.4,100,1,31,0.7888888888888889,0.8,-0.011111111111111183
5216,knn,moons,0.4,100,1,41,0.7777777777777778,0.8,-0.022222222222222254
5217,knn,moons,0.4,100,1,51,0.7777777777777778,0.8,-0.022222222222222254
5218,knn,moons,0.4,100,1,53,0.7777777777777778,0.8,-0.022222222222222254
5219,knn,moons,0.4,100,1,55,0.7777777777777778,0.8,-0.022222222222222254
5220,knn,moons,0.4,100,2,1,1.0,0.9,0.09999999999999998
5221,knn,moons,0.4,100,2,3,0.8888888888888888,0.6,0.28888888888888886
5222,knn,moons,0.4,100,2,5,0.8888888888888888,0.8,0.0888888888888888
5223,knn,moons,0.4,100,2,11,0.8555555555555555,0.9,-0.04444444444444451
5224,knn,moons,0.4,100,2,21,0.8444444444444444,0.8,0.0444444444444444
5225,knn,moons,0.4,100,2,31,0.7888888888888889,0.8,-0.011111111111111183
5226,knn,moons,0.4,100,2,41,0.7888888888888889,0.7,0.0888888888888889
5227,knn,moons,0.4,100,2,51,0.7888888888888889,0.7,0.0888888888888889
5228,knn,moons,0.4,100,2,53,0.7777777777777778,0.7,0.07777777777777783
5229,knn,moons,0.4,100,2,55,0.7777777777777778,0.7,0.07777777777777783
5230,knn,moons,0.4,100,3,1,1.0,0.7,0.30000000000000004
5231,knn,moons,0.4,100,3,3,0.9222222222222223,0.8,0.12222222222222223
5232,knn,moons,0.4,100,3,5,0.9,0.8,0.09999999999999998
5233,knn,moons,0.4,100,3,11,0.8888888888888888,0.8,0.0888888888888888
5234,knn,moons,0.4,100,3,21,0.8444444444444444,0.8,0.0444444444444444
5235,knn,moons,0.4,100,3,31,0.8111111111111111,0.8,0.011111111111111072
5236,knn,moons,0.4,100,3,41,0.7888888888888889,0.8,-0.011111111111111183
5237,knn,moons,0.4,100,3,51,0.7666666666666667,0.8,-0.033333333333333326
5238,knn,moons,0.4,100,3,53,0.7666666666666667,0.8,-0.033333333333333326
5239,knn,moons,0.4,100,3,55,0.7555555555555555,0.8,-0.04444444444444451
5240,knn,moons,0.4,100,4,1,1.0,0.8,0.19999999999999996
5241,knn,moons,0.4,100,4,3,0.9222222222222223,0.7,0.22222222222222232
5242,knn,moons,0.4,100,4,5,0.8888888888888888,0.8,0.0888888888888888
5243,knn,moons,0.4,100,4,11,0.8666666666666667,0.7,0.16666666666666674
5244,knn,moons,0.4,100,4,21,0.8444444444444444,0.6,0.24444444444444446
5245,knn,moons,0.4,100,4,31,0.8333333333333334,0.7,0.13333333333333341
5246,knn,moons,0.4,100,4,41,0.7777777777777778,0.8,-0.022222222222222254
5247,knn,moons,0.4,100,4,51,0.7666666666666667,0.8,-0.033333333333333326
5248,knn,moons,0.4,100,4,53,0.7555555555555555,0.8,-0.04444444444444451
5249,knn,moons,0.4,100,4,55,0.7444444444444445,0.8,-0.05555555555555558
5250,knn,moons,0.4,100,5,1,1.0,0.9,0.09999999999999998
5251,knn,moons,0.4,100,5,3,0.9,0.9,0.0
5252,knn,moons,0.4,100,5,5,0.9,0.9,0.0
5253,knn,moons,0.4,100,5,11,0.8888888888888888,0.9,-0.011111111111111183
5254,knn,moons,0.4,100,5,21,0.8333333333333334,0.9,-0.06666666666666665
5255,knn,moons,0.4,100,5,31,0.8,0.9,-0.09999999999999998
5256,knn,moons,0.4,100,5,41,0.7666666666666667,0.9,-0.1333333333333333
5257,knn,moons,0.4,100,5,51,0.7666666666666667,0.9,-0.1333333333333333
5258,knn,moons,0.4,100,5,53,0.7666666666666667,0.9,-0.1333333333333333
5259,knn,moons,0.4,100,5,55,0.7555555555555555,0.9,-0.1444444444444445
5260,knn,moons,0.4,100,6,1,1.0,0.9,0.09999999999999998
5261,knn,moons,0.4,100,6,3,0.8777777777777778,0.9,-0.022222222222222254
5262,knn,moons,0.4,100,6,5,0.8888888888888888,0.9,-0.011111111111111183
5263,knn,moons,0.4,100,6,11,0.8666666666666667,0.9,-0.033333333333333326
5264,knn,moons,0.4,100,6,21,0.8333333333333334,0.9,-0.06666666666666665
5265,knn,moons,0.4,100,6,31,0.7888888888888889,0.9,-0.11111111111111116
5266,knn,moons,0.4,100,6,41,0.7777777777777778,0.8,-0.022222222222222254
5267,knn,moons,0.4,100,6,51,0.7666666666666667,0.8,-0.033333333333333326
5268,knn,moons,0.4,100,6,53,0.7666666666666667,0.8,-0.033333333333333326
5269,knn,moons,0.4,100,6,55,0.7555555555555555,0.8,-0.04444444444444451
5270,knn,moons,0.4,100,7,1,1.0,0.8,0.19999999999999996
5271,knn,moons,0.4,100,7,3,0.9111111111111111,0.8,0.11111111111111105
5272,knn,moons,0.4,100,7,5,0.9,0.8,0.09999999999999998
5273,knn,moons,0.4,100,7,11,0.8888888888888888,0.8,0.0888888888888888
5274,knn,moons,0.4,100,7,21,0.8444444444444444,0.6,0.24444444444444446
5275,knn,moons,0.4,100,7,31,0.8,0.7,0.10000000000000009
5276,knn,moons,0.4,100,7,41,0.7888888888888889,0.7,0.0888888888888889
5277,knn,moons,0.4,100,7,51,0.7666666666666667,0.7,0.06666666666666676
5278,knn,moons,0.4,100,7,53,0.7666666666666667,0.7,0.06666666666666676
5279,knn,moons,0.4,100,7,55,0.7666666666666667,0.7,0.06666666666666676
5280,knn,moons,0.4,100,8,1,1.0,0.9,0.09999999999999998
5281,knn,moons,0.4,100,8,3,0.9111111111111111,0.9,0.011111111111111072
5282,knn,moons,0.4,100,8,5,0.9,0.9,0.0
5283,knn,moons,0.4,100,8,11,0.8888888888888888,0.9,-0.011111111111111183
5284,knn,moons,0.4,100,8,21,0.8333333333333334,0.9,-0.06666666666666665
5285,knn,moons,0.4,100,8,31,0.7888888888888889,0.9,-0.11111111111111116
5286,knn,moons,0.4,100,8,41,0.7666666666666667,0.9,-0.1333333333333333
5287,knn,moons,0.4,100,8,51,0.7666666666666667,0.9,-0.1333333333333333
5288,knn,moons,0.4,100,8,53,0.7555555555555555,0.9,-0.1444444444444445
5289,knn,moons,0.4,100,8,55,0.7444444444444445,0.9,-0.15555555555555556
5290,knn,moons,0.4,100,9,1,1.0,0.7,0.30000000000000004
5291,knn,moons,0.4,100,9,3,0.8888888888888888,1.0,-0.11111111111111116
5292,knn,moons,0.4,100,9,5,0.8666666666666667,1.0,-0.1333333333333333
5293,knn,moons,0.4,100,9,11,0.8333333333333334,0.9,-0.06666666666666665
5294,knn,moons,0.4,100,9,21,0.8222222222222222,0.7,0.12222222222222223
5295,knn,moons,0.4,100,9,31,0.8222222222222222,0.7,0.12222222222222223
5296,knn,moons,0.4,100,9,41,0.7888888888888889,0.7,0.0888888888888889
5297,knn,moons,0.4,100,9,51,0.7777777777777778,0.7,0.07777777777777783
5298,knn,moons,0.4,100,9,53,0.7777777777777778,0.7,0.07777777777777783
5299,knn,moons,0.4,100,9,55,0.7666666666666667,0.7,0.06666666666666676
5300,knn,moons,0.4,1000,0,1,1.0,0.8,0.19999999999999996
5301,knn,moons,0.4,1000,0,3,0.9033333333333333,0.82,0.08333333333333337
5302,knn,moons,0.4,1000,0,5,0.8788888888888889,0.83,0.04888888888888898
5303,knn,moons,0.4,1000,0,11,0.8811111111111111,0.87,0.011111111111111072
5304,knn,moons,0.4,1000,0,21,0.8711111111111111,0.9,-0.028888888888888964
5305,knn,moons,0.4,1000,0,31,0.8744444444444445,0.88,-0.005555555555555536
5306,knn,moons,0.4,1000,0,41,0.8755555555555555,0.89,-0.014444444444444482
5307,knn,moons,0.4,1000,0,51,0.8744444444444445,0.89,-0.015555555555555545
5308,knn,moons,0.4,1000,0,53,0.8744444444444445,0.89,-0.015555555555555545
5309,knn,moons,0.4,1000,0,55,0.8744444444444445,0.89,-0.015555555555555545
5310,knn,moons,0.4,1000,1,1,1.0,0.85,0.15000000000000002
5311,knn,moons,0.4,1000,1,3,0.9022222222222223,0.83,0.0722222222222223
5312,knn,moons,0.4,1000,1,5,0.8855555555555555,0.84,0.04555555555555557
5313,knn,moons,0.4,1000,1,11,0.8711111111111111,0.88,-0.008888888888888946
5314,knn,moons,0.4,1000,1,21,0.8755555555555555,0.89,-0.014444444444444482
5315,knn,moons,0.4,1000,1,31,0.8744444444444445,0.89,-0.015555555555555545
5316,knn,moons,0.4,1000,1,41,0.8733333333333333,0.89,-0.01666666666666672
5317,knn,moons,0.4,1000,1,51,0.8744444444444445,0.88,-0.005555555555555536
5318,knn,moons,0.4,1000,1,53,0.8766666666666667,0.87,0.00666666666666671
5319,knn,moons,0.4,1000,1,55,0.8733333333333333,0.87,0.0033333333333332993
5320,knn,moons,0.4,1000,2,1,1.0,0.81,0.18999999999999995
5321,knn,moons,0.4,1000,2,3,0.9033333333333333,0.85,0.053333333333333344
5322,knn,moons,0.4,1000,2,5,0.8833333333333333,0.89,-0.00666666666666671
5323,knn,moons,0.4,1000,2,11,0.8755555555555555,0.91,-0.0344444444444445
5324,knn,moons,0.4,1000,2,21,0.8711111111111111,0.9,-0.028888888888888964
5325,knn,moons,0.4,1000,2,31,0.8711111111111111,0.89,-0.018888888888888955
5326,knn,moons,0.4,1000,2,41,0.8733333333333333,0.91,-0.036666666666666736
5327,knn,moons,0.4,1000,2,51,0.8677777777777778,0.91,-0.04222222222222227
5328,knn,moons,0.4,1000,2,53,0.8666666666666667,0.91,-0.043333333333333335
5329,knn,moons,0.4,1000,2,55,0.8666666666666667,0.91,-0.043333333333333335
5330,knn,moons,0.4,1000,3,1,1.0,0.83,0.17000000000000004
5331,knn,moons,0.4,1000,3,3,0.8977777777777778,0.85,0.04777777777777781
5332,knn,moons,0.4,1000,3,5,0.8833333333333333,0.89,-0.00666666666666671
5333,knn,moons,0.4,1000,3,11,0.8777777777777778,0.85,0.02777777777777779
5334,knn,moons,0.4,1000,3,21,0.8722222222222222,0.85,0.022222222222222254
5335,knn,moons,0.4,1000,3,31,0.8711111111111111,0.88,-0.008888888888888946
5336,knn,moons,0.4,1000,3,41,0.8744444444444445,0.87,0.004444444444444473
5337,knn,moons,0.4,1000,3,51,0.8744444444444445,0.88,-0.005555555555555536
5338,knn,moons,0.4,1000,3,53,0.8733333333333333,0.88,-0.00666666666666671
5339,knn,moons,0.4,1000,3,55,0.87,0.88,-0.010000000000000009
5340,knn,moons,0.4,1000,4,1,1.0,0.82,0.18000000000000005
5341,knn,moons,0.4,1000,4,3,0.9088888888888889,0.81,0.0988888888888888
5342,knn,moons,0.4,1000,4,5,0.8922222222222222,0.83,0.06222222222222229
5343,knn,moons,0.4,1000,4,11,0.8811111111111111,0.85,0.03111111111111109
5344,knn,moons,0.4,1000,4,21,0.8744444444444445,0.85,0.02444444444444449
5345,knn,moons,0.4,1000,4,31,0.8733333333333333,0.86,0.013333333333333308
5346,knn,moons,0.4,1000,4,41,0.8833333333333333,0.88,0.0033333333333332993
5347,knn,moons,0.4,1000,4,51,0.8766666666666667,0.87,0.00666666666666671
5348,knn,moons,0.4,1000,4,53,0.8744444444444445,0.87,0.004444444444444473
5349,knn,moons,0.4,1000,4,55,0.8733333333333333,0.87,0.0033333333333332993
5350,knn,moons,0.4,1000,5,1,1.0,0.77,0.22999999999999998
5351,knn,moons,0.4,1000,5,3,0.9044444444444445,0.84,0.06444444444444453
5352,knn,moons,0.4,1000,5,5,0.8833333333333333,0.85,0.033333333333333326
5353,knn,moons,0.4,1000,5,11,0.8766666666666667,0.88,-0.0033333333333332993
5354,knn,moons,0.4,1000,5,21,0.8733333333333333,0.88,-0.00666666666666671
5355,knn,moons,0.4,1000,5,31,0.8744444444444445,0.88,-0.005555555555555536
5356,knn,moons,0.4,1000,5,41,0.8755555555555555,0.87,0.005555555555555536
5357,knn,moons,0.4,1000,5,51,0.8744444444444445,0.88,-0.005555555555555536
5358,knn,moons,0.4,1000,5,53,0.8755555555555555,0.88,-0.004444444444444473
5359,knn,moons,0.4,1000,5,55,0.8733333333333333,0.87,0.0033333333333332993
5360,knn,moons,0.4,1000,6,1,1.0,0.81,0.18999999999999995
5361,knn,moons,0.4,1000,6,3,0.9044444444444445,0.86,0.04444444444444451
5362,knn,moons,0.4,1000,6,5,0.8877777777777778,0.84,0.04777777777777781
5363,knn,moons,0.4,1000,6,11,0.8777777777777778,0.85,0.02777777777777779
5364,knn,moons,0.4,1000,6,21,0.87,0.85,0.020000000000000018
5365,knn,moons,0.4,1000,6,31,0.8811111111111111,0.85,0.03111111111111109
5366,knn,moons,0.4,1000,6,41,0.8822222222222222,0.84,0.04222222222222227
5367,knn,moons,0.4,1000,6,51,0.8766666666666667,0.84,0.036666666666666736
5368,knn,moons,0.4,1000,6,53,0.8766666666666667,0.84,0.036666666666666736
5369,knn,moons,0.4,1000,6,55,0.8766666666666667,0.84,0.036666666666666736
5370,knn,moons,0.4,1000,7,1,1.0,0.72,0.28
5371,knn,moons,0.4,1000,7,3,0.9111111111111111,0.76,0.15111111111111108
5372,knn,moons,0.4,1000,7,5,0.8888888888888888,0.81,0.07888888888888879
5373,knn,moons,0.4,1000,7,11,0.8811111111111111,0.83,0.05111111111111111
5374,knn,moons,0.4,1000,7,21,0.8844444444444445,0.82,0.06444444444444453
5375,knn,moons,0.4,1000,7,31,0.8833333333333333,0.81,0.07333333333333325
5376,knn,moons,0.4,1000,7,41,0.8811111111111111,0.85,0.03111111111111109
5377,knn,moons,0.4,1000,7,51,0.8777777777777778,0.84,0.0377777777777778
5378,knn,moons,0.4,1000,7,53,0.8777777777777778,0.84,0.0377777777777778
5379,knn,moons,0.4,1000,7,55,0.8777777777777778,0.84,0.0377777777777778
5380,knn,moons,0.4,1000,8,1,1.0,0.82,0.18000000000000005
5381,knn,moons,0.4,1000,8,3,0.9044444444444445,0.82,0.08444444444444454
5382,knn,moons,0.4,1000,8,5,0.8911111111111111,0.86,0.03111111111111109
5383,knn,moons,0.4,1000,8,11,0.8733333333333333,0.85,0.023333333333333317
5384,knn,moons,0.4,1000,8,21,0.8777777777777778,0.85,0.02777777777777779
5385,knn,moons,0.4,1000,8,31,0.8788888888888889,0.85,0.028888888888888964
5386,knn,moons,0.4,1000,8,41,0.88,0.84,0.040000000000000036
5387,knn,moons,0.4,1000,8,51,0.8822222222222222,0.84,0.04222222222222227
5388,knn,moons,0.4,1000,8,53,0.8788888888888889,0.84,0.03888888888888897
5389,knn,moons,0.4,1000,8,55,0.8777777777777778,0.83,0.04777777777777781
5390,knn,moons,0.4,1000,9,1,1.0,0.8,0.19999999999999996
5391,knn,moons,0.4,1000,9,3,0.9,0.88,0.020000000000000018
5392,knn,moons,0.4,1000,9,5,0.8822222222222222,0.86,0.022222222222222254
5393,knn,moons,0.4,1000,9,11,0.8766666666666667,0.88,-0.0033333333333332993
5394,knn,moons,0.4,1000,9,21,0.8722222222222222,0.89,-0.01777777777777778
5395,knn,moons,0.4,1000,9,31,0.8733333333333333,0.9,-0.026666666666666727
5396,knn,moons,0.4,1000,9,41,0.8733333333333333,0.89,-0.01666666666666672
5397,knn,moons,0.4,1000,9,51,0.8722222222222222,0.89,-0.01777777777777778
5398,knn,moons,0.4,1000,9,53,0.8722222222222222,0.89,-0.01777777777777778
5399,knn,moons,0.4,1000,9,55,0.8722222222222222,0.89,-0.01777777777777778
5400,knn,moons,0.4,10000,0,1,1.0,0.825,0.17500000000000004
5401,knn,moons,0.4,10000,0,3,0.9004444444444445,0.851,0.04944444444444451
5402,knn,moons,0.4,10000,0,5,0.8836666666666667,0.845,0.03866666666666674
5403,knn,moons,0.4,10000,0,11,0.8701111111111111,0.851,0.01911111111111108
5404,knn,moons,0.4,10000,0,21,0.867,0.858,0.009000000000000008
5405,knn,moons,0.4,10000,0,31,0.8644444444444445,0.861,0.003444444444444472
5406,knn,moons,0.4,10000,0,41,0.8624444444444445,0.859,0.003444444444444472
5407,knn,moons,0.4,10000,0,51,0.8633333333333333,0.863,0.0003333333333332966
5408,knn,moons,0.4,10000,0,53,0.8644444444444445,0.862,0.0024444444444444713
5409,knn,moons,0.4,10000,0,55,0.8644444444444445,0.865,-0.0005555555555555314
5410,knn,moons,0.4,10000,1,1,1.0,0.802,0.19799999999999995
5411,knn,moons,0.4,10000,1,3,0.9018888888888889,0.846,0.05588888888888888
5412,knn,moons,0.4,10000,1,5,0.8856666666666667,0.848,0.03766666666666674
5413,knn,moons,0.4,10000,1,11,0.8708888888888889,0.864,0.006888888888888944
5414,knn,moons,0.4,10000,1,21,0.8644444444444445,0.876,-0.011555555555555541
5415,knn,moons,0.4,10000,1,31,0.8631111111111112,0.869,-0.0058888888888888324
5416,knn,moons,0.4,10000,1,41,0.861,0.875,-0.014000000000000012
5417,knn,moons,0.4,10000,1,51,0.8626666666666667,0.875,-0.012333333333333307
5418,knn,moons,0.4,10000,1,53,0.8614444444444445,0.88,-0.018555555555555547
5419,knn,moons,0.4,10000,1,55,0.8617777777777778,0.879,-0.01722222222222225
5420,knn,moons,0.4,10000,2,1,1.0,0.79,0.20999999999999996
5421,knn,moons,0.4,10000,2,3,0.9062222222222223,0.817,0.08922222222222231
5422,knn,moons,0.4,10000,2,5,0.8875555555555555,0.831,0.05655555555555558
5423,knn,moons,0.4,10000,2,11,0.8745555555555555,0.842,0.03255555555555556
5424,knn,moons,0.4,10000,2,21,0.8694444444444445,0.848,0.021444444444444488
5425,knn,moons,0.4,10000,2,31,0.8651111111111112,0.86,0.005111111111111177
5426,knn,moons,0.4,10000,2,41,0.8637777777777778,0.853,0.010777777777777775
5427,knn,moons,0.4,10000,2,51,0.8651111111111112,0.852,0.013111111111111184
5428,knn,moons,0.4,10000,2,53,0.866,0.854,0.01200000000000001
5429,knn,moons,0.4,10000,2,55,0.8657777777777778,0.853,0.012777777777777777
5430,knn,moons,0.4,10000,3,1,1.0,0.789,0.21099999999999997
5431,knn,moons,0.4,10000,3,3,0.9056666666666666,0.814,0.09166666666666667
5432,knn,moons,0.4,10000,3,5,0.8875555555555555,0.819,0.06855555555555559
5433,knn,moons,0.4,10000,3,11,0.8757777777777778,0.839,0.0367777777777778
5434,knn,moons,0.4,10000,3,21,0.8681111111111111,0.845,0.023111111111111082
5435,knn,moons,0.4,10000,3,31,0.8655555555555555,0.848,0.017555555555555546
5436,knn,moons,0.4,10000,3,41,0.8634444444444445,0.849,0.014444444444444482
5437,knn,moons,0.4,10000,3,51,0.8647777777777778,0.85,0.014777777777777779
5438,knn,moons,0.4,10000,3,53,0.8646666666666667,0.852,0.012666666666666715
5439,knn,moons,0.4,10000,3,55,0.8648888888888889,0.852,0.01288888888888895
5440,knn,moons,0.4,10000,4,1,1.0,0.772,0.22799999999999998
5441,knn,moons,0.4,10000,4,3,0.9043333333333333,0.814,0.09033333333333338
5442,knn,moons,0.4,10000,4,5,0.8872222222222222,0.832,0.055222222222222284
5443,knn,moons,0.4,10000,4,11,0.8724444444444445,0.838,0.0344444444444445
5444,knn,moons,0.4,10000,4,21,0.8692222222222222,0.84,0.02922222222222226
5445,knn,moons,0.4,10000,4,31,0.8655555555555555,0.842,0.023555555555555552
5446,knn,moons,0.4,10000,4,41,0.8657777777777778,0.84,0.02577777777777779
5447,knn,moons,0.4,10000,4,51,0.8672222222222222,0.839,0.02822222222222226
5448,knn,moons,0.4,10000,4,53,0.8672222222222222,0.842,0.025222222222222257
5449,knn,moons,0.4,10000,4,55,0.8671111111111112,0.84,0.027111111111111197
5450,knn,moons,0.4,10000,5,1,1.0,0.823,0.17700000000000005
5451,knn,moons,0.4,10000,5,3,0.902,0.85,0.052000000000000046
5452,knn,moons,0.4,10000,5,5,0.8855555555555555,0.853,0.03255555555555556
5453,knn,moons,0.4,10000,5,11,0.8697777777777778,0.857,0.012777777777777777
5454,knn,moons,0.4,10000,5,21,0.8664444444444445,0.858,0.008444444444444477
5455,knn,moons,0.4,10000,5,31,0.8641111111111112,0.86,0.0041111111111111764
5456,knn,moons,0.4,10000,5,41,0.8633333333333333,0.863,0.0003333333333332966
5457,knn,moons,0.4,10000,5,51,0.8632222222222222,0.863,0.00022222222222223476
5458,knn,moons,0.4,10000,5,53,0.864,0.867,-0.0030000000000000027
5459,knn,moons,0.4,10000,5,55,0.8638888888888889,0.868,-0.004111111111111065
5460,knn,moons,0.4,10000,6,1,1.0,0.803,0.19699999999999995
5461,knn,moons,0.4,10000,6,3,0.9034444444444445,0.812,0.09144444444444444
5462,knn,moons,0.4,10000,6,5,0.8867777777777778,0.826,0.06077777777777782
5463,knn,moons,0.4,10000,6,11,0.8752222222222222,0.832,0.04322222222222227
5464,knn,moons,0.4,10000,6,21,0.8667777777777778,0.85,0.01677777777777778
5465,knn,moons,0.4,10000,6,31,0.8647777777777778,0.846,0.018777777777777782
5466,knn,moons,0.4,10000,6,41,0.8651111111111112,0.848,0.017111111111111188
5467,knn,moons,0.4,10000,6,51,0.8657777777777778,0.847,0.018777777777777782
5468,knn,moons,0.4,10000,6,53,0.865,0.848,0.017000000000000015
5469,knn,moons,0.4,10000,6,55,0.8648888888888889,0.849,0.015888888888888952
5470,knn,moons,0.4,10000,7,1,1.0,0.797,0.20299999999999996
5471,knn,moons,0.4,10000,7,3,0.9026666666666666,0.829,0.07366666666666666
5472,knn,moons,0.4,10000,7,5,0.8854444444444445,0.851,0.0344444444444445
5473,knn,moons,0.4,10000,7,11,0.8745555555555555,0.859,0.015555555555555545
5474,knn,moons,0.4,10000,7,21,0.868,0.851,0.017000000000000015
5475,knn,moons,0.4,10000,7,31,0.8658888888888889,0.854,0.011888888888888949
5476,knn,moons,0.4,10000,7,41,0.8633333333333333,0.857,0.006333333333333302
5477,knn,moons,0.4,10000,7,51,0.8657777777777778,0.86,0.005777777777777771
5478,knn,moons,0.4,10000,7,53,0.8654444444444445,0.859,0.006444444444444475
5479,knn,moons,0.4,10000,7,55,0.8652222222222222,0.86,0.005222222222222239
5480,knn,moons,0.4,10000,8,1,1.0,0.807,0.19299999999999995
5481,knn,moons,0.4,10000,8,3,0.901,0.848,0.05300000000000005
5482,knn,moons,0.4,10000,8,5,0.8848888888888888,0.852,0.032888888888888856
5483,knn,moons,0.4,10000,8,11,0.8712222222222222,0.861,0.010222222222222244
5484,knn,moons,0.4,10000,8,21,0.8671111111111112,0.858,0.009111111111111181
5485,knn,moons,0.4,10000,8,31,0.8653333333333333,0.861,0.0043333333333333
5486,knn,moons,0.4,10000,8,41,0.8634444444444445,0.861,0.0024444444444444713
5487,knn,moons,0.4,10000,8,51,0.8625555555555555,0.86,0.002555555555555533
5488,knn,moons,0.4,10000,8,53,0.863,0.862,0.0010000000000000009
5489,knn,moons,0.4,10000,8,55,0.8641111111111112,0.864,0.00011111111111117289
5490,knn,moons,0.4,10000,9,1,1.0,0.826,0.17400000000000004
5491,knn,moons,0.4,10000,9,3,0.9024444444444445,0.836,0.06644444444444453
5492,knn,moons,0.4,10000,9,5,0.8835555555555555,0.855,0.028555555555555556
5493,knn,moons,0.4,10000,9,11,0.8682222222222222,0.863,0.005222222222222239
5494,knn,moons,0.4,10000,9,21,0.8636666666666667,0.871,-0.007333333333333303
5495,knn,moons,0.4,10000,9,31,0.8611111111111112,0.874,-0.012888888888888839
5496,knn,moons,0.4,10000,9,41,0.8605555555555555,0.876,-0.015444444444444483
5497,knn,moons,0.4,10000,9,51,0.8626666666666667,0.876,-0.013333333333333308
5498,knn,moons,0.4,10000,9,53,0.8616666666666667,0.879,-0.01733333333333331
5499,knn,moons,0.4,10000,9,55,0.8624444444444445,0.88,-0.017555555555555546
5500,knn,moons,0.5,10,0,1,1.0,1.0,0.0
5501,knn,moons,0.5,10,0,3,0.8888888888888888,1.0,-0.11111111111111116
5502,knn,moons,0.5,10,0,5,0.8888888888888888,1.0,-0.11111111111111116
